Time[s],Rotational_speed[rpm],Status
0140.1256,11.76,3
0140.2895,11.75,3
0140.4534,11.75,3
0140.6173,11.75,3
0140.7812,11.75,3
0140.9451,11.74,3
0141.1090,11.74,3
0141.2729,11.73,3
0141.4368,11.73,3
0141.6007,11.73,3
0141.7645,11.73,3
0141.9284,11.73,3
0142.0923,11.73,3
0142.2562,11.73,3
0142.4201,11.73,3
0142.5840,11.73,3
0142.7479,11.73,3
0142.9118,11.72,3
0143.0757,11.72,3
0143.2396,11.72,3
0143.4034,11.73,3
0143.5673,11.73,3
0143.7312,11.72,3
0143.8951,11.72,3
0144.0590,11.72,3
0144.2229,11.72,3
0144.3868,11.72,3
0144.5507,11.72,3
0144.7146,11.72,3
0144.8784,11.72,3
0145.0423,11.72,3
0145.2062,11.72,3
0145.3701,11.72,3
0145.5340,11.72,3
0145.6979,11.72,3
0145.8618,11.72,3
0146.0257,11.72,3
0146.1896,11.72,3
0146.3535,11.72,3
0146.5173,11.72,3
0146.6812,11.72,3
0146.8451,11.73,3
0147.0090,11.72,3
0147.1729,11.72,3
0147.3368,11.72,3
0147.5007,11.72,3
0147.6646,11.72,3
0147.8285,11.72,3
0147.9924,11.72,3
0148.1562,11.72,3
0148.3201,11.71,3
0148.4840,11.71,3
0148.6479,11.72,3
0148.8118,11.72,3
0148.9757,11.71,3
0149.1396,11.71,3
0149.3035,11.71,3
0149.4674,11.71,3
0149.6312,11.71,3
0149.7951,11.71,3
0149.9590,11.71,3
0150.1229,11.71,3
0150.2868,11.71,3
0150.4507,11.71,3
0150.6146,11.70,3
0150.7785,11.70,3
0150.9424,11.70,3
0151.1063,11.70,3
0151.2701,11.70,3
0151.4340,11.70,3
0151.5979,11.70,3
0151.7618,11.70,3
0151.9257,11.70,3
0152.0896,11.70,3
0152.2535,11.70,3
0152.4174,11.70,3
0152.5813,11.69,3
0152.7452,11.69,3
0152.9090,11.69,3
0153.0729,11.69,3
0153.2368,11.69,3
0153.4007,11.68,3
0153.5646,11.68,3
0153.7285,11.68,3
0153.8924,11.68,3
0154.0563,11.67,3
0154.2202,11.67,3
0154.3840,11.66,3
0154.5479,11.66,3
0154.7118,11.66,3
0154.8757,11.66,3
0155.0396,11.66,1
0155.2035,11.66,1
0155.3674,11.66,1
0155.5313,11.65,1
0155.6952,11.65,1
0155.8591,11.65,1
0156.0229,11.65,1
0156.1868,11.65,1
0156.3507,11.65,1
0156.5146,11.64,1
0156.6785,11.64,1
0156.8424,11.64,1
0157.0063,11.64,1
0157.1702,11.64,1
0157.3341,11.64,1
0157.4980,11.63,1
0157.6618,11.63,1
0157.8257,11.64,1
0157.9896,11.64,1
0158.1535,11.64,1
0158.3174,11.64,1
0158.4813,11.63,1
0158.6452,11.63,1
0158.8091,11.63,1
0158.9730,11.64,1
0159.1368,11.63,1
0159.3007,11.63,1
0159.4646,11.63,1
0159.6285,11.63,1
0159.7924,11.63,1
0159.9563,11.63,1
0160.1202,11.63,1
0160.2841,11.63,1
0160.4480,11.63,1
0160.6119,11.63,1
0160.7757,11.63,1
0160.9396,11.63,1
0161.1035,11.63,1
0161.2674,11.63,1
0161.4313,11.63,1
0161.5952,11.63,1
0161.7591,11.63,1
0161.9230,11.63,1
0162.0869,11.63,1
0162.2508,11.63,1
0162.4146,11.63,1
0162.5785,11.63,1
0162.7424,11.63,1
0162.9063,11.63,1
0163.0702,11.63,1
0163.2341,11.63,1
0163.3980,11.63,1
0163.5619,11.63,1
0163.7258,11.62,1
0163.8896,11.62,1
0164.0535,11.62,1
0164.2174,11.62,1
0164.3813,11.61,1
0164.5452,11.61,1
0164.7091,11.61,1
0164.8730,11.61,1
0165.0369,11.61,1
0165.2008,11.61,1
0165.3647,11.61,1
0165.5285,11.61,1
0165.6924,11.61,1
0165.8563,11.61,1
0166.0202,11.60,1
0166.1841,11.60,1
0166.3480,11.60,1
0166.5119,11.60,1
0166.6758,11.60,1
0166.8397,11.60,1
0167.0036,11.60,1
0167.1674,11.60,1
0167.3313,11.60,1
0167.4952,11.60,1
0167.6591,11.59,1
0167.8230,11.59,1
0167.9869,11.59,1
0168.1508,11.59,1
0168.3147,11.59,1
0168.4786,11.59,1
0168.6424,11.59,1
0168.8063,11.59,1
0168.9702,11.59,1
0169.1341,11.59,1
0169.2980,11.58,1
0169.4619,11.58,1
0169.6258,11.57,1
0169.7897,11.57,1
0169.9536,11.57,1
0170.1175,11.57,1
0170.2813,11.57,1
0170.4452,11.57,1
0170.6091,11.57,1
0170.7730,11.57,1
0170.9369,11.57,1
0171.1008,11.57,1
0171.2647,11.57,1
0171.4286,11.56,1
0171.5925,11.56,1
0171.7564,11.56,1
0171.9202,11.56,1
0172.0841,11.57,1
0172.2480,11.57,1
0172.4119,11.57,1
0172.5758,11.57,1
0172.7397,11.57,1
0172.9036,11.57,1
0173.0675,11.57,1
0173.2314,11.56,1
0173.3952,11.57,1
0173.5591,11.57,1
0173.7230,11.57,1
0173.8869,11.57,1
0174.0508,11.57,1
0174.2147,11.57,1
0174.3786,11.57,1
0174.5425,11.57,1
0174.7064,11.57,1
0174.8703,11.56,1
0175.0341,11.57,1
0175.1980,11.57,1
0175.3619,11.57,1
